"","gbifID","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","locality","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters"
"1503221",3067921981,"Lamiales","Orobanchaceae","Castilleja","Castilleja cusickii","","SPECIES","Castilleja cusickii Greenm.","Castilleja cusickii","","","Montana",46.12485,-113.420288,5
"155115",2311377767,"Lamiales","Lamiaceae","Lamium","Lamium amplexicaule","","SPECIES","Lamium amplexicaule L.","Lamium amplexicaule","","","Montana",46.012179,-112.557338,11
"1555341",3067676118,"Lamiales","Orobanchaceae","Castilleja","Castilleja miniata","","SPECIES","Castilleja miniata Douglas","Castilleja miniata","","","Montana",46.122753,-113.419303,5
"162217",4176975864,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.017281,-112.559058,4
"1653461",3966354544,"Lamiales","Plantaginaceae","Synthyris","Synthyris dissecta","","SPECIES","Veronica dissecta (Rydb.) M.M.Mart.Ort. & Albach","Veronica dissecta","","","Montana",46.512642,-114.242653,4
"165975",3455477742,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis groenlandica","","SPECIES","Pedicularis groenlandica Retz.","Pedicularis groenlandica","","","Montana",46.212805,-113.698565,20
"166690",4162180453,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis bracteosa","","SPECIES","Pedicularis bracteosa Benth.","Pedicularis bracteosa","","","Montana",46.393917,-114.2893,4
"173278",3330407581,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis bracteosa","","SPECIES","Pedicularis bracteosa Benth.","Pedicularis bracteosa","","","Montana",46.436978,-114.254947,8
"1840511",3859409774,"Lamiales","Plantaginaceae","Penstemon","Penstemon eriantherus","","SPECIES","Penstemon eriantherus Pursh","Penstemon eriantherus","","","Montana",46.014664,-112.566842,5
"1847271",4145464682,"Lamiales","Plantaginaceae","Penstemon","Penstemon humilis","","SPECIES","Penstemon humilis Nutt. ex A.Gray","Penstemon humilis","","","Montana",46.013858,-112.56488,4
"186255",4405124170,"Lamiales","Plantaginaceae","Linaria","Linaria vulgaris","","SPECIES","Linaria vulgaris Mill.","Linaria vulgaris","","","Montana",46.092339,-112.807183,4
"191722",3067625102,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis groenlandica","","SPECIES","Pedicularis groenlandica Retz.","Pedicularis groenlandica","","","Montana",46.127597,-113.385178,5
"193895",4161976516,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis bracteosa","","SPECIES","Pedicularis bracteosa Benth.","Pedicularis bracteosa","","","Montana",46.394722,-114.273614,4
"2031781",3860040650,"Lamiales","Orobanchaceae","Aphyllon","Aphyllon uniflorum","","SPECIES","Aphyllon purpureum (A.Heller) Holub","Aphyllon purpureum","","","Montana",46.050559,-114.286344,28
"2036651",3302238052,"Lamiales","Plantaginaceae","Penstemon","Penstemon nitidus","","SPECIES","Penstemon nitidus Douglas ex Benth.","Penstemon nitidus","","","Montana",46.52323,-112.912108,27
"2076591",3455408433,"Lamiales","Plantaginaceae","Penstemon","Penstemon strictus","","SPECIES","Penstemon strictus Benth.","Penstemon strictus","","","Montana",46.474963,-112.18573,5
"215460",2851192316,"Lamiales","Phrymaceae","Erythranthe","Erythranthe lewisii","","SPECIES","Erythranthe lewisii (Pursh) G.L.Nesom & N.S.Fraga","Erythranthe lewisii","","","Montana",46.251654,-113.773504,5
"2167791",4177142894,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.018028,-112.527358,4
"218020",4145313667,"Lamiales","Plantaginaceae","Penstemon","Penstemon eriantherus","","SPECIES","Penstemon eriantherus Pursh","Penstemon eriantherus","","","Montana",46.01385,-112.564872,4
"2189881",3859744138,"Lamiales","Plantaginaceae","Penstemon","Penstemon fruticosus","fruticosus","VARIETY","Penstemon fruticosus var. fruticosus","Penstemon fruticosus fruticosus","","","Montana",46.301434,-113.257641,6
"221414",3911973564,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.008329,-112.56521,3
"2215981",3355208130,"Lamiales","Plantaginaceae","Veronica","Veronica americana","","SPECIES","Veronica americana (Raf.) Schwein. ex Benth.","Veronica americana","","","Montana",46.442222,-114.038719,9
"221864",4034835424,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.31775,-113.24958,12
"2233621",3455539607,"Lamiales","Plantaginaceae","Penstemon","Penstemon strictus","","SPECIES","Penstemon strictus Benth.","Penstemon strictus","","","Montana",46.092164,-112.807625,12
"2325462",3067663071,"Lamiales","Orobanchaceae","Castilleja","Castilleja miniata","","SPECIES","Castilleja miniata Douglas","Castilleja miniata","","","Montana",46.123295,-113.41948,5
"234325",3337926046,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.015858,-112.561395,11
"246988",4413508660,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.316917,-114.044389,7
"260386",623655049,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis contorta","","SPECIES","Pedicularis contorta Benth.","Pedicularis contorta","","Darby, NW","Montana",46.021767,-114.1749719,1.89
"261725",3384691723,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.295613,-113.305069,4
"26306711",3902177819,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.537935,-111.933627,5
"266160",3337477622,"Lamiales","Phrymaceae","Erythranthe","Erythranthe lewisii","","SPECIES","Erythranthe lewisii (Pursh) G.L.Nesom & N.S.Fraga","Erythranthe lewisii","","","Montana",46.152161,-114.268782,4
"271990",3802364331,"Lamiales","Plantaginaceae","Collinsia","Collinsia parviflora","","SPECIES","Collinsia parviflora Douglas ex Lindl.","Collinsia parviflora","","","Montana",46.254733,-114.243972,5
"272629",3873299469,"Lamiales","Plantaginaceae","Penstemon","Penstemon diphyllus","","SPECIES","Penstemon diphyllus Rydb.","Penstemon diphyllus","","","Montana",46.392095,-114.290787,25
"278932",3858198684,"Lamiales","Plantaginaceae","Penstemon","Penstemon procerus","","SPECIES","Penstemon procerus Douglas ex Graham","Penstemon procerus","","","Montana",46.19201,-114.224027,9
"282184",3903452716,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.386026,-112.737955,8
"287195",4153400908,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis contorta","","SPECIES","Pedicularis contorta Benth.","Pedicularis contorta","","","Montana",46.394767,-114.289131,3
"2875431",4034671626,"Lamiales","Lamiaceae","Lycopus","Lycopus americanus","","SPECIES","Lycopus americanus Muhl. ex W.P.C.Barton","Lycopus americanus","","","Montana",46.265109,-114.161766,10
"294133",3859725816,"Lamiales","Plantaginaceae","Collinsia","Collinsia parviflora","","SPECIES","Collinsia parviflora Douglas ex Lindl.","Collinsia parviflora","","","Montana",46.523025,-112.254272,20
"2948261",4407486463,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.317088,-114.044005,3
"295436",4111799308,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis bracteosa","","SPECIES","Pedicularis bracteosa Benth.","Pedicularis bracteosa","","","Montana",46.50063,-114.20372,5
"3144911",2862330452,"Lamiales","Plantaginaceae","Linaria","Linaria vulgaris","","SPECIES","Linaria vulgaris Mill.","Linaria vulgaris","","","Montana",46.016003,-112.564292,5
"3150801",3067616048,"Lamiales","Orobanchaceae","Castilleja","Castilleja cusickii","","SPECIES","Castilleja cusickii Greenm.","Castilleja cusickii","","","Montana",46.124683,-113.420228,5
"326320",3005235452,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis contorta","","SPECIES","Pedicularis contorta Benth.","Pedicularis contorta","","","Montana",46.50652,-114.239228,18
"3268311",1305121281,"Lamiales","Plantaginaceae","Collinsia","Collinsia parviflora","","SPECIES","Collinsia parviflora Douglas ex Lindl.","Collinsia parviflora","","","Montana",46.40498,-113.685162,5
"336819",3090615665,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.024153,-114.168297,10
"338383",3859109217,"Lamiales","Plantaginaceae","Penstemon","Penstemon aridus","","SPECIES","Penstemon aridus Rydb.","Penstemon aridus","","","Montana",46.014683,-112.566755,5
"341085",4413895679,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.390228,-112.071944,4
"341724",3859072711,"Lamiales","Plantaginaceae","Penstemon","Penstemon procerus","","SPECIES","Penstemon procerus Douglas ex Graham","Penstemon procerus","","","Montana",46.312855,-112.16655,5
"346599",4165816424,"Lamiales","Orobanchaceae","Castilleja","Castilleja miniata","","SPECIES","Castilleja miniata Douglas","Castilleja miniata","","","Montana",46.27292,-114.29858,16
"361464",2331952485,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.474903,-112.183953,5
"361915",2850594221,"Lamiales","Orobanchaceae","Castilleja","Castilleja miniata","","SPECIES","Castilleja miniata Douglas","Castilleja miniata","","","Montana",46.396908,-112.482147,6
"362940",3321173810,"Lamiales","Plantaginaceae","Penstemon","Penstemon eatonii","","SPECIES","Penstemon eatonii A.Gray","Penstemon eatonii","","","Montana",46.013983,-112.56257,5
"364362",3947727878,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.316955,-113.246567,8
"365731",4111577375,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.013906,-112.567375,5
"3664571",4413531824,"Lamiales","Plantaginaceae","Veronica","Veronica americana","","SPECIES","Veronica americana (Raf.) Schwein. ex Benth.","Veronica americana","","","Montana",46.437205,-111.871895,4
"3681691",3802720517,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.014419,-112.569267,4
"368772",4067659619,"Lamiales","Orobanchaceae","Castilleja","Castilleja miniata","","SPECIES","Castilleja miniata Douglas","Castilleja miniata","","","Montana",46.488678,-114.203925,5
"370380",3860729344,"Lamiales","Plantaginaceae","Veronica","Veronica serpyllifolia","","SPECIES","Veronica serpyllifolia L.","Veronica serpyllifolia","","","Montana",46.397987,-112.48433,4
"372646",3859061135,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.015267,-112.567825,3
"374836",3858946627,"Lamiales","Orobanchaceae","Aphyllon","Aphyllon fasciculatum","","SPECIES","Aphyllon fasciculatum (Nutt.) Torr. & A.Gray","Aphyllon fasciculatum","","","Montana",46.32217,-114.04768,50
"378112",4162191997,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis groenlandica","","SPECIES","Pedicularis groenlandica Retz.","Pedicularis groenlandica","","","Montana",46.201461,-113.301699,20
"380647",2862521517,"Lamiales","Plantaginaceae","Plantago","Plantago major","","SPECIES","Plantago major L.","Plantago major","","","Montana",46.258,-112.61,10
"3829341",4063063540,"Lamiales","Phrymaceae","Erythranthe","Erythranthe nasuta","","SPECIES","Erythranthe nasuta (Greene) G.L.Nesom","Erythranthe nasuta","","","Montana",46.537987,-114.153313,11
"383325",4091525246,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.373632,-113.340503,11
"388029",3384631980,"Lamiales","Plantaginaceae","Linaria","Linaria vulgaris","","SPECIES","Linaria vulgaris Mill.","Linaria vulgaris","","","Montana",46.182701,-113.26747,3
"393420",4111670350,"Lamiales","Phrymaceae","Erythranthe","Erythranthe guttata","","SPECIES","Erythranthe guttata (DC.) G.L.Nesom","Erythranthe guttata","","","Montana",46.302641,-113.246875,3
"4022151",2856730198,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.258056,-112.609811,5
"4031851",4145247522,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.319979,-114.041532,8
"412383",4102588337,"Lamiales","Phrymaceae","Erythranthe","Erythranthe guttata","","SPECIES","Erythranthe guttata (DC.) G.L.Nesom","Erythranthe guttata","","","Montana",46.018745,-112.972162,6
"421374",4416808602,"Lamiales","Plantaginaceae","Chionophila","Chionophila tweedyi","","SPECIES","Chionophila tweedyi (Canby & Rose) Hend.","Chionophila tweedyi","","","Montana",46.508083,-114.241975,4
"4217611",3067906986,"Lamiales","Orobanchaceae","Castilleja","Castilleja miniata","miniata","VARIETY","Castilleja miniata var. miniata","Castilleja miniata miniata","","","Montana",46.123475,-113.420692,5
"423733",3355096545,"Lamiales","Plantaginaceae","Penstemon","Penstemon eatonii","","SPECIES","Penstemon eatonii A.Gray","Penstemon eatonii","","","Montana",46.010125,-112.557328,5
"4259791",2294639239,"Lamiales","Plantaginaceae","Linaria","Linaria vulgaris","","SPECIES","Linaria vulgaris Mill.","Linaria vulgaris","","","Montana",46.435571,-113.26615,10
"428150",3912294701,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.400401,-112.728054,4
"440818",4130095991,"Lamiales","Orobanchaceae","Aphyllon","Aphyllon fasciculatum","","SPECIES","Aphyllon fasciculatum (Nutt.) Torr. & A.Gray","Aphyllon fasciculatum","","","Montana",46.323037,-114.030586,15
"4432721",3986037853,"Lamiales","Orobanchaceae","Pedicularis","Pedicularis contorta","","SPECIES","Pedicularis contorta Benth.","Pedicularis contorta","","","Montana",46.50573,-114.21263,3
"4492761",4120878373,"Lamiales","Orobanchaceae","Castilleja","Castilleja cusickii","","SPECIES","Castilleja cusickii Greenm.","Castilleja cusickii","","","Montana",46.124622,-113.420258,5
"453773",2311395481,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.027329,-112.535774,4
"460934",3337773185,"Lamiales","Plantaginaceae","Linaria","Linaria vulgaris","","SPECIES","Linaria vulgaris Mill.","Linaria vulgaris","","","Montana",46.014308,-112.558617,11
"469409",3327975633,"Lamiales","Lamiaceae","Monarda","Monarda fistulosa","","SPECIES","Monarda fistulosa L.","Monarda fistulosa","","","Montana",46.472992,-111.91577,5
"471329",3902207571,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.014594,-112.566578,3
"4781641",3859956024,"Lamiales","Plantaginaceae","Penstemon","Penstemon aridus","","SPECIES","Penstemon aridus Rydb.","Penstemon aridus","","","Montana",46.013697,-112.567413,5
"491587",2311401192,"Lamiales","Plantaginaceae","Linaria","Linaria vulgaris","","SPECIES","Linaria vulgaris Mill.","Linaria vulgaris","","","Montana",46.087951,-112.513918,23
"496205",4130129030,"Lamiales","Orobanchaceae","Castilleja","Castilleja pallescens","pallescens","VARIETY","Castilleja pallescens var. pallescens","Castilleja pallescens pallescens","","","Montana",46.323037,-114.030586,15
"508284",2862578437,"Lamiales","Plantaginaceae","Linaria","Linaria vulgaris","","SPECIES","Linaria vulgaris Mill.","Linaria vulgaris","","","Montana",46.092014,-112.807388,6
"514411",3067648035,"Lamiales","Orobanchaceae","Castilleja","Castilleja cusickii","","SPECIES","Castilleja cusickii Greenm.","Castilleja cusickii","","","Montana",46.124528,-113.420312,5
"5145831",4133635323,"Lamiales","Plantaginaceae","Penstemon","Penstemon diphyllus","","SPECIES","Penstemon diphyllus Rydb.","Penstemon diphyllus","","","Montana",46.5373,-114.161142,30
"515231",3994088498,"Lamiales","Plantaginaceae","Linaria","Linaria dalmatica","","SPECIES","Linaria dalmatica (L.) Mill.","Linaria dalmatica","","","Montana",46.007325,-112.565933,8
"522004",3067653015,"Lamiales","Plantaginaceae","Veronica","Veronica americana","","SPECIES","Veronica americana (Raf.) Schwein. ex Benth.","Veronica americana","","","Montana",46.127667,-113.3851,5
"5226611",3802797681,"Lamiales","Scrophulariaceae","Verbascum","Verbascum thapsus","","SPECIES","Verbascum thapsus L.","Verbascum thapsus","","","Montana",46.014389,-112.568008,4
"523344",4116281925,"Lamiales","Lamiaceae","Lamium","Lamium purpureum","","SPECIES","Lamium purpureum L.","Lamium purpureum","","","Montana",46.481903,-114.148888,40
"526715",2850806417,"Lamiales","Plantaginaceae","Veronica","Veronica americana","","SPECIES","Veronica americana (Raf.) Schwein. ex Benth.","Veronica americana","","","Montana",46.25521,-113.785109,5
"550722",3859741686,"Lamiales","Plantaginaceae","Penstemon","Penstemon procerus","","SPECIES","Penstemon procerus Douglas ex Graham","Penstemon procerus","","","Montana",46.51772,-112.123367,5
